ID;Location;Price;Property Type;Rooms;WCs;Net Floor Area (m2);Gross Private Area (m2);Parking;Floor;Elevator;Energy Performance Certificate
1198.0;Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau), Santarém;140.000;Apartment;3;2;100;100;Not available;Not available;Not available;Not available
1199.0;Feijó, Almada;199.500;Apartment;2;1;75;85;Not available;Not available;Not available;Not available
1200.0;Areeiro, Lisboa;210.000;Apartment;1;1;35;37;Not available;Not available;Not available;Not available
1201.0;Casa Branca, Funchal;200.000;Apartment;1;1;66;73;1;2;Elevator;Energy Performance Certificate
1202.0;Monserrate, Viana do Castelo;199.000;Apartment;3;2;121;121;1;0;Elevator;Energy Performance Certificate
1203.0;Arcozelo, Braga;Under Consultation;Apartment;3;2;104;104;1;4;Elevator;Energy Performance Certificate
1204.0;Monte Verde, Tavira;195.000;Apartment;1;1;46;63;1;2;Not available;Not available
1205.0;Serra de Carnaxide, Oeiras;480.000;Apartment;3;2;107;115;2;1;Elevator;Energy Performance Certificate
1206.0;Vila Nova de Famalicão e Calendário, Braga;188.500;Apartment;3;3;128;128;Not available;Not available;Not available;Not available
1207.0;Águas Belas, Santarém;107.000;Apartment;1;1;53;56;1;Not available;Not available;Not available
1208.0;Fundão, Fundão;Under Consultation;Apartment;2;1;66;86;Not available;Not available;Not available;Not available
1209.0;S. Miguel, Ovar;105.000;Apartment;0;1;32;32;1;0;Not available;Not available
1210.0;Arca d´ Água, Porto;330.000;Apartment;3;3;136;145;Not available;Not available;Not available;Not available
1211.0;Lumiar, Lisboa;298.000;Apartment;2;1;114;114;1;9;Not available;Not available
1212.0;Sesmarias, Portimão;377.500;Apartment;2;2;101;119;2;2;Elevator;Energy Performance Certificate
1213.0;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;120.000;Apartment;2;1;70;70;Not available;Not available;Not available;Not available
1214.0;Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro), Braga;175.000;Apartment;1;1;47;56;1;2;Elevator;Energy Performance Certificate
1215.0;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;119.000;Apartment;2;1;80;80;Not available;Not available;Not available;Not available
1216.0;Nogueira, Fraião e Lamaçães, Braga;460.000;Apartment;6;3;240;296;2;1;Not available;Not available
1217.0;Caparica, Almada;345.000;Apartment;3;2;99;102;1;2;Not available;Not available
1218.0;Faro (Sé e São Pedro), Faro;210.000;Apartment;2;1;70;97;Not available;Not available;Not available;Not available
1219.0;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;410.000;Apartment;2;2;120;134;Not available;Not available;Not available;Not available
1220.0;Camarate, Unhos e Apelação, Lisboa;55.000;Apartment;4;2;75;75;Not available;Not available;Not available;Not available
1221.0;Real, Ataíde e Oliveira, Porto;169.000;Apartment;3;2;123;123;3;2;Not available;Not available
1222.0;Pinhal Novo, Setúbal;175.800;Apartment;2;1;88;94;Not available;Not available;Not available;Not available
1223.0;Gondomar (São Cosme), Valbom e Jovim, Porto;245.000;Apartment;2;2;103;137;2;Not available;Not available;Not available
1224.0;Gondomar (São Cosme), Valbom e Jovim, Porto;367.500;Apartment;4;3;135;159;2;2;Not available;Not available
1225.0;Gondomar (São Cosme), Valbom e Jovim, Porto;310.000;Apartment;3;3;110;129;2;2;Not available;Not available
1226.0;Gondomar (São Cosme), Valbom e Jovim, Porto;310.000;Apartment;3;3;110;129;2;2;Not available;Not available
1227.0;Gondomar (São Cosme), Valbom e Jovim, Porto;347.500;Apartment;3;3;135;158;2;2;Not available;Not available
1228.0;Gondomar (São Cosme), Valbom e Jovim, Porto;270.000;Apartment;2;2;95;112;2;1;Not available;Not available
1229.0;Gondomar (São Cosme), Valbom e Jovim, Porto;365.000;Apartment;4;3;135;159;2;1;Not available;Not available
1230.0;Gondomar (São Cosme), Valbom e Jovim, Porto;307.500;Apartment;3;2;110;129;2;1;Not available;Not available
1231.0;Gondomar (São Cosme), Valbom e Jovim, Porto;307.500;Apartment;3;3;110;129;2;1;Not available;Not available
1232.0;Gondomar (São Cosme), Valbom e Jovim, Porto;345.000;Apartment;3;3;135;158;2;1;Not available;Not available
1233.0;Gondomar (São Cosme), Valbom e Jovim, Porto;262.500;Apartment;2;2;91;108;2;1;Not available;Not available
1234.0;Gondomar (São Cosme), Valbom e Jovim, Porto;205.000;Apartment;2;3;72;86;2;0;Not available;Not available
1235.0;Gondomar (São Cosme), Valbom e Jovim, Porto;367.500;Apartment;4;3;135;158;2;Not available;Not available;Not available
1236.0;Gondomar (São Cosme), Valbom e Jovim, Porto;310.000;Apartment;3;3;107;126;2;0;Not available;Not available
1237.0;Gondomar (São Cosme), Valbom e Jovim, Porto;347.500;Apartment;3;3;135;158;2;0;Not available;Not available
1238.0;Gondomar (São Cosme), Valbom e Jovim, Porto;245.000;Apartment;2;2;103;137;2;0;Not available;Not available
1239.0;Santa Marinha e São Pedro da Afurada, Porto;198.000;Apartment;0;1;41;51;1;3;Not available;Not available
1240.0;São Sebastião de Guerreiros, Loures;185.000;Apartment;2;1;75;94;Not available;Not available;Not available;Not available
1241.0;Carnaxide, Oeiras;495.000;Apartment;3;2;110;124;1;2;Elevator;Energy Performance Certificate
1242.0;Santa Marinha e Afurada, Vila Nova de Gaia;198.000;Apartment;0;1;41;51;1;Not available;Not available;Not available
1243.0;Campo de Ourique, Lisboa;370.000;Apartment;1;1;55;77;Not available;Not available;Not available;Not available
1244.0;Laranjeiras Metro, Lisboa;820.000;Apartment;4;2;170;190;2;2;Elevator;Energy Performance Certificate
1245.0;Largo da Paz, Lisboa;260.000;Apartment;1;1;44;50;Not available;Not available;Not available;Not available
1246.0;Amial, Porto;190.000;Apartment;3;1;93;93;Not available;Not available;Not available;Not available
1247.0;Hospital S. João, Maia;210.000;Apartment;1;1;46;Not available;Not available;Not available;Not available;Not available
1248.0;Portela, Loures;399.000;Apartment;3;2;106;106;1;5;Elevator;Energy Performance Certificate
1249.0;Santo Tirso, Santo Tirso;160.000;Apartment;2;1;96;96;2;3;Elevator;Not available
1250.0;São Martinho, Ilha da Madeira;750.000;Apartment;2;3;107;133;1;1;Not available;Not available
1251.0;São Martinho, Ilha da Madeira;720.000;Apartment;2;3;107;133;1;1;Not available;Not available
1252.0;São Martinho, Ilha da Madeira;725.000;Apartment;2;3;107;133;1;0;Not available;Not available
1253.0;São Martinho, Ilha da Madeira;695.000;Apartment;2;3;107;133;1;0;Not available;Not available
1254.0;Pero Negro, Sobral de Monte Agraço;110.000;Apartment;Not available;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1255.0;Venteira, Amadora;200.000;Apartment;2;1;66;78;Not available;Not available;Not available;Not available
1256.0;Angra (São Pedro), Ilha Terceira;235.000;Apartment;3;1;Not available;Not available;Not available;Not available;Not available;Not available
1257.0;Venteira, Lisboa;240.875;Apartment;3;2;70;97;Not available;Not available;Not available;Not available
1258.0;Porto, Porto;162.500;Apartment;1;1;76;76;1;1;Not available;Not available
1259.0;Algueirão-Mem Martins, Lisboa;165.000;Apartment;2;1;64;71;0;Not available;Not available;Not available
1260.0;Campolide, Lisboa;230.000;Apartment;1;1;30;36;0;1;Not available;Not available
1261.0;Fluvial, Porto;397.000;Apartment;2;1;90;94;Not available;Not available;Not available;Not available
1262.0;Valbom Zona 1, Gondomar;233.000;Apartment;2;2;Not available;Not available;Not available;Not available;Not available;Not available
1263.0;Ermesinde, Porto;190.000;Apartment;3;2;88;99;1;1;Not available;Not available
1264.0;Rio Tinto, Gondomar;270.000;Apartment;2;2;85;Not available;Not available;Not available;Not available;Not available
1265.0;Seia, São Romão e Lapa dos Dinheiros, Guarda;90.000;Apartment;3;2;115;124;Not available;Not available;Not available;Not available
1266.0;Arcozelo, Braga;250.000;Apartment;2;2;125;125;1;2;Not available;Not available
1267.0;Arcozelo, Braga;205.000;Apartment;2;2;81;81;1;0;Not available;Not available
1268.0;Belém, Lisboa;610.000;Apartment;3;2;140;150;Not available;Not available;Not available;Not available
1269.0;Caldas da Rainha - Santo Onofre e Serra do Bouro, Leiria;149.000;Apartment;2;1;70;80;1;Not available;Not available;Not available
1270.0;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;180.000;Apartment;1;1;62;66;1;2;Elevator;Not available
1271.0;Algueirão/Mem-Martins, Sintra;174.000;Apartment;2;1;76;92;Not available;Not available;Not available;Not available
1272.0;Arcozelo, Braga;185.000;Apartment;1;1;76;76;1;2;Not available;Not available
1273.0;Centro Saúde, Faro;215.000;Apartment;1;1;56;68;0;3;Elevator;Energy Performance Certificate
1274.0;Lourosa, Aveiro;155.000;Apartment;2;1;107;107;1;3;Elevator;Energy Performance Certificate
1275.0;Pinhal Novo, Setúbal;186.500;Apartment;3;2;92;152;Not available;Not available;Not available;Not available
1276.0;Centro Estarreja, Estarreja;215.000;Apartment;3;2;123;147;2;1;Not available;Not available
1277.0;Fátima, Santarém;180.000;Apartment;3;2;127;127;1;2;Elevator;Energy Performance Certificate
1278.0;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;175.000;Apartment;1;1;55;65;1;2;Elevator;Not available
1279.0;Lourosa, Aveiro;169.000;Apartment;2;2;100;100;1;0;Elevator;Energy Performance Certificate
1280.0;Costa da Caparica, Setúbal;179.000;Apartment;1;1;56;58;Not available;Not available;Not available;Not available
1281.0;Polo Universitário, Porto;245.000;Apartment;1;1;40;Not available;Not available;Not available;Not available;Not available
1282.0;Pombal, Leiria;250.000;Apartment;2;2;101;182;1;Not available;Not available;Not available
1283.0;Pombal, Leiria;225.000;Apartment;2;2;105;137;1;Not available;Not available;Not available
1284.0;Pombal, Leiria;277.500;Apartment;3;2;115;166;2;Not available;Not available;Not available
1285.0;Pombal, Leiria;272.500;Apartment;3;2;113;159;1;Not available;Not available;Not available
1286.0;Pombal, Leiria;205.000;Apartment;2;2;88;117;1;Not available;Not available;Not available
1287.0;Pombal, Leiria;282.500;Apartment;3;2;115;166;2;Not available;Not available;Not available
1288.0;Pombal, Leiria;287.500;Apartment;3;2;113;164;2;Not available;Not available;Not available
1289.0;Pombal, Leiria;215.000;Apartment;2;2;88;117;Not available;Not available;Not available;Not available
1290.0;Pombal, Leiria;330.000;Apartment;3;2;115;219;2;Not available;Not available;Not available
1291.0;Pombal, Leiria;330.000;Apartment;3;2;113;216;2;Not available;Not available;Not available
1292.0;Pombal, Leiria;325.000;Apartment;3;2;113;213;2;Not available;Not available;Not available
1293.0;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Lisboa;Under Consultation;Apartment;2;2;90;120;1;4;Elevator;Not available
1294.0;Pombal, Leiria;315.000;Apartment;3;2;118;219;2;Not available;Not available;Not available
1295.0;Pombal, Leiria;287.500;Apartment;3;2;115;166;Not available;Not available;Not available;Not available
1296.0;Pombal, Leiria;282.500;Apartment;3;2;113;161;2;Not available;Not available;Not available
1297.0;Pombal, Leiria;330.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1298.0;Pombal, Leiria;310.000;Apartment;3;2;113;221;2;Not available;Not available;Not available
1299.0;Pombal, Leiria;330.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1300.0;QUINTA DO BATATEIRO, Seixal;266.000;Apartment;4;2;126;138;Not available;Not available;Not available;Not available
1301.0;Corroios, Setúbal;199.000;Apartment;2;1;81;90;0;3;Not available;Not available
1302.0;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;120.000;Apartment;0;1;26;28;Not available;Not available;Not available;Not available
1303.0;Penafiel, Porto;162.500;Apartment;2;1;138;106;Not available;Not available;Not available;Not available
1304.0;Vila de Cucujães, Aveiro;140.000;Apartment;3;2;120;169;1;Not available;Not available;Not available
1305.0;Odivelas, Lisboa;Under Consultation;Apartment;2;1;80;100;1;2;Elevator;Energy Performance Certificate
1306.0;Vila do Conde, Porto;586.000;Apartment;2;3;109;109;2;2;Not available;Not available
1307.0;Castelo, Vila do Conde;378.000;Apartment;1;2;69;69;1;2;Not available;Not available
1308.0;Vila do Conde, Porto;884.000;Apartment;3;4;154;154;2;2;Not available;Not available
1309.0;Mafamude e Vilar do Paraíso, Porto;348.000;Apartment;4;3;184;217;2;5;Elevator;Energy Performance Certificate
1310.0;Laranjeiro e Feijó, Setúbal;220.000;Apartment;3;2;90;130;Not available;Not available;Not available;Not available
1311.0;Olaias, Lisboa;467.000;Apartment;3;2;101;101;1;2;Elevator;Energy Performance Certificate
1312.0;Fânzeres e São Pedro da Cova, Porto;212.000;Apartment;2;2;87;109;1;3;Not available;Not available
1313.0;Fânzeres e São Pedro da Cova, Porto;208.000;Apartment;2;2;87;109;1;1;Not available;Not available
1314.0;Fânzeres e São Pedro da Cova, Porto;204.500;Apartment;2;2;87;109;1;0;Not available;Not available
1315.0;Seia, São Romão e Lapa dos Dinheiros, Guarda;67.000;Apartment;3;2;145;152;Not available;Not available;Not available;Not available
1316.0;Vila do Conde, Porto;581.000;Apartment;2;3;109;109;2;1;Not available;Not available
1317.0;Vila do Conde, Porto;836.000;Apartment;3;4;154;154;2;1;Not available;Not available
1318.0;Vila do Conde, Porto;516.000;Apartment;2;3;109;109;2;0;Not available;Not available
1319.0;Casal do Marco, Seixal;299.500;Apartment;3;2;126;147;1;1;Not available;Not available
1320.0;Vila do Conde, Porto;446.000;Apartment;1;2;91;91;1;0;Not available;Not available
1321.0;Alhos Vedros, Setúbal;152.000;Apartment;2;1;74;85;Not available;Not available;Not available;Not available
1322.0;Azurém, Braga;151.000;Apartment;1;1;53;60;1;2;Not available;Not available
1323.0;Vila do Conde, Porto;372.000;Apartment;1;2;75;75;1;0;Not available;Not available
1324.0;Pampilhosa, Mealhada;195.000;Apartment;2;2;102;115;1;2;Elevator;Energy Performance Certificate
1325.0;Torre da Marinha, Seixal;172.500;Apartment;2;1;60;65;Not available;Not available;Not available;Not available
1326.0;Centro Oliveira do Bairro, Oliveira do Bairro;105.000;Apartment;1;1;45;52;1;2;Elevator;Energy Performance Certificate
1327.0;Ferrel, Peniche;198.000;Apartment;1;1;48;66;1;0;Not available;Not available
1328.0;Valbom Zona 1, Gondomar;175.000;Apartment;2;1;Not available;Not available;Not available;Not available;Not available;Not available
1329.0;Pampilhosa, Mealhada;265.000;Duplex;3;2;123;142;1;2;Elevator;Energy Performance Certificate
1330.0;Olivais Sul, Lisboa;350.000;Apartment;2;1;90;90;Not available;Not available;Not available;Not available
1331.0;Vialonga, Lisboa;320.000;Apartment;3;2;119;130;2;1;Elevator;Energy Performance Certificate
1332.0;Pampilhosa, Mealhada;195.000;Apartment;3;3;132;151;1;1;Elevator;Energy Performance Certificate
1333.0;Alto do Moinho, Seixal;149.900;Apartment;2;1;70;82;Not available;Not available;Not available;Not available
