1248;Portela, Loures;399.000;Apartment;3;2;106;106;1;5;Elevator;Energy Performance Certificate
1249;Santo Tirso, Santo Tirso;160.000;Apartment;2;1;96;96;2;3;Elevator;Not available
1250;São Martinho, Ilha da Madeira;750.000;Apartment;2;3;107;133;1;1;Not available;Not available
1251;São Martinho, Ilha da Madeira;720.000;Apartment;2;3;107;133;1;1;Not available;Not available
1252;São Martinho, Ilha da Madeira;725.000;Apartment;2;3;107;133;1;0;Not available;Not available
1253;São Martinho, Ilha da Madeira;695.000;Apartment;2;3;107;133;1;0;Not available;Not available
1254;Pero Negro, Sobral de Monte Agraço;110.000;Apartment;Not available;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1255;Venteira, Amadora;200.000;Apartment;2;1;66;78;Not available;Not available;Not available;Not available
1256;Angra (São Pedro), Ilha Terceira;235.000;Apartment;3;1;Not available;Not available;Not available;Not available;Not available;Not available
1257;Venteira, Lisboa;240.875;Apartment;3;2;70;97;Not available;Not available;Not available;Not available
1258;Porto, Porto;162.500;Apartment;1;1;76;76;1;1;Not available;Not available
1259;Algueirão-Mem Martins, Lisboa;165.000;Apartment;2;1;64;71;0;Not available;Not available;Not available
1260;Campolide, Lisboa;230.000;Apartment;1;1;30;36;0;1;Not available;Not available
1261;Fluvial, Porto;397.000;Apartment;2;1;90;94;Not available;Not available;Not available;Not available
1262;Valbom Zona 1, Gondomar;233.000;Apartment;2;2;Not available;Not available;Not available;Not available;Not available;Not available
1263;Ermesinde, Porto;190.000;Apartment;3;2;88;99;1;1;Not available;Not available
1264;Rio Tinto, Gondomar;270.000;Apartment;2;2;85;Not available;Not available;Not available;Not available;Not available
1265;Seia, São Romão e Lapa dos Dinheiros, Guarda;90.000;Apartment;3;2;115;124;Not available;Not available;Not available;Not available
1266;Arcozelo, Braga;250.000;Apartment;2;2;125;125;1;2;Not available;Not available
1267;Arcozelo, Braga;205.000;Apartment;2;2;81;81;1;0;Not available;Not available
1268;Belém, Lisboa;610.000;Apartment;3;2;140;150;Not available;Not available;Not available;Not available
1269;Caldas da Rainha - Santo Onofre e Serra do Bouro, Leiria;149.000;Apartment;2;1;70;80;1;Not available;Not available;Not available
1270;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;180.000;Apartment;1;1;62;66;1;2;Elevator;Not available
1271;Algueirão/Mem-Martins, Sintra;174.000;Apartment;2;1;76;92;Not available;Not available;Not available;Not available
1272;Arcozelo, Braga;185.000;Apartment;1;1;76;76;1;2;Not available;Not available
1273;Centro Saúde, Faro;215.000;Apartment;1;1;56;68;0;3;Elevator;Energy Performance Certificate
1274;Lourosa, Aveiro;155.000;Apartment;2;1;107;107;1;3;Elevator;Energy Performance Certificate
1275;Pinhal Novo, Setúbal;186.500;Apartment;3;2;92;152;Not available;Not available;Not available;Not available
1276;Centro Estarreja, Estarreja;215.000;Apartment;3;2;123;147;2;1;Not available;Not available
1277;Fátima, Santarém;180.000;Apartment;3;2;127;127;1;2;Elevator;Energy Performance Certificate
1278;Vila Real (Nossa Senhora da Conceição, São Pedro e São Dinis), Vila Real;175.000;Apartment;1;1;55;65;1;2;Elevator;Not available
1279;Lourosa, Aveiro;169.000;Apartment;2;2;100;100;1;0;Elevator;Energy Performance Certificate
1280;Costa da Caparica, Setúbal;179.000;Apartment;1;1;56;58;Not available;Not available;Not available;Not available
1281;Polo Universitário, Porto;245.000;Apartment;1;1;40;Not available;Not available;Not available;Not available;Not available
1282;Pombal, Leiria;250.000;Apartment;2;2;101;182;1;Not available;Not available;Not available
1283;Pombal, Leiria;225.000;Apartment;2;2;105;137;1;Not available;Not available;Not available
1284;Pombal, Leiria;277.500;Apartment;3;2;115;166;2;Not available;Not available;Not available
1285;Pombal, Leiria;272.500;Apartment;3;2;113;159;1;Not available;Not available;Not available
1286;Pombal, Leiria;205.000;Apartment;2;2;88;117;1;Not available;Not available;Not available
1287;Pombal, Leiria;282.500;Apartment;3;2;115;166;2;Not available;Not available;Not available
1288;Pombal, Leiria;287.500;Apartment;3;2;113;164;2;Not available;Not available;Not available
1289;Pombal, Leiria;215.000;Apartment;2;2;88;117;Not available;Not available;Not available;Not available
1290;Pombal, Leiria;330.000;Apartment;3;2;115;219;2;Not available;Not available;Not available
1291;Pombal, Leiria;330.000;Apartment;3;2;113;216;2;Not available;Not available;Not available
1292;Pombal, Leiria;325.000;Apartment;3;2;113;213;2;Not available;Not available;Not available
1293;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo, Lisboa;Under Consultation;Apartment;2;2;90;120;1;4;Elevator;Not available
1294;Pombal, Leiria;315.000;Apartment;3;2;118;219;2;Not available;Not available;Not available
1295;Pombal, Leiria;287.500;Apartment;3;2;115;166;Not available;Not available;Not available;Not available
1296;Pombal, Leiria;282.500;Apartment;3;2;113;161;2;Not available;Not available;Not available
1297;Pombal, Leiria;330.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1298;Pombal, Leiria;310.000;Apartment;3;2;113;221;2;Not available;Not available;Not available
1299;Pombal, Leiria;330.000;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1300;QUINTA DO BATATEIRO, Seixal;266.000;Apartment;4;2;126;138;Not available;Not available;Not available;Not available
1301;Corroios, Setúbal;199.000;Apartment;2;1;81;90;0;3;Not available;Not available
1302;Oeiras e São Julião da Barra, Paço de Arcos e Caxias, Lisboa;120.000;Apartment;0;1;26;28;Not available;Not available;Not available;Not available
1303;Penafiel, Porto;162.500;Apartment;2;1;138;106;Not available;Not available;Not available;Not available
1304;Vila de Cucujães, Aveiro;140.000;Apartment;3;2;120;169;1;Not available;Not available;Not available
1305;Odivelas, Lisboa;Under Consultation;Apartment;2;1;80;100;1;2;Elevator;Energy Performance Certificate
1306;Vila do Conde, Porto;586.000;Apartment;2;3;109;109;2;2;Not available;Not available
1307;Castelo, Vila do Conde;378.000;Apartment;1;2;69;69;1;2;Not available;Not available
1308;Vila do Conde, Porto;884.000;Apartment;3;4;154;154;2;2;Not available;Not available
1309;Mafamude e Vilar do Paraíso, Porto;348.000;Apartment;4;3;184;217;2;5;Elevator;Energy Performance Certificate
1310;Laranjeiro e Feijó, Setúbal;220.000;Apartment;3;2;90;130;Not available;Not available;Not available;Not available
1311;Olaias, Lisboa;467.000;Apartment;3;2;101;101;1;2;Elevator;Energy Performance Certificate
1312;Fânzeres e São Pedro da Cova, Porto;212.000;Apartment;2;2;87;109;1;3;Not available;Not available
1313;Fânzeres e São Pedro da Cova, Porto;208.000;Apartment;2;2;87;109;1;1;Not available;Not available
1314;Fânzeres e São Pedro da Cova, Porto;204.500;Apartment;2;2;87;109;1;0;Not available;Not available
1315;Seia, São Romão e Lapa dos Dinheiros, Guarda;67.000;Apartment;3;2;145;152;Not available;Not available;Not available;Not available
1316;Vila do Conde, Porto;581.000;Apartment;2;3;109;109;2;1;Not available;Not available
1317;Vila do Conde, Porto;836.000;Apartment;3;4;154;154;2;1;Not available;Not available
1318;Vila do Conde, Porto;516.000;Apartment;2;3;109;109;2;0;Not available;Not available
1319;Casal do Marco, Seixal;299.500;Apartment;3;2;126;147;1;1;Not available;Not available
1320;Vila do Conde, Porto;446.000;Apartment;1;2;91;91;1;0;Not available;Not available
1321;Alhos Vedros, Setúbal;152.000;Apartment;2;1;74;85;Not available;Not available;Not available;Not available
1322;Azurém, Braga;151.000;Apartment;1;1;53;60;1;2;Not available;Not available
1323;Vila do Conde, Porto;372.000;Apartment;1;2;75;75;1;0;Not available;Not available
1324;Pampilhosa, Mealhada;195.000;Apartment;2;2;102;115;1;2;Elevator;Energy Performance Certificate
1325;Torre da Marinha, Seixal;172.500;Apartment;2;1;60;65;Not available;Not available;Not available;Not available
1326;Centro Oliveira do Bairro, Oliveira do Bairro;105.000;Apartment;1;1;45;52;1;2;Elevator;Energy Performance Certificate
1327;Ferrel, Peniche;198.000;Apartment;1;1;48;66;1;0;Not available;Not available
1328;Valbom Zona 1, Gondomar;175.000;Apartment;2;1;Not available;Not available;Not available;Not available;Not available;Not available
1329;Pampilhosa, Mealhada;265.000;Duplex;3;2;123;142;1;2;Elevator;Energy Performance Certificate
1330;Olivais Sul, Lisboa;350.000;Apartment;2;1;90;90;Not available;Not available;Not available;Not available
1331;Vialonga, Lisboa;320.000;Apartment;3;2;119;130;2;1;Elevator;Energy Performance Certificate
1332;Pampilhosa, Mealhada;195.000;Apartment;3;3;132;151;1;1;Elevator;Energy Performance Certificate
1333;Alto do Moinho, Seixal;149.900;Apartment;2;1;70;82;Not available;Not available;Not available;Not available
1334;Moncarapacho e Fuseta, Faro;257.000;Apartment;2;2;74;92;1;1;Not available;Not available
1335;Mateus, Vila Real;Under Consultation;Apartment;3;2;120;134;1;1;Elevator;Energy Performance Certificate
1336;Pampilhosa, Mealhada;175.000;Apartment;2;2;102;115;1;1;Elevator;Energy Performance Certificate
1337;Malveira - 8 Encantos, Mafra;375.000;Apartment;4;3;168;188;1;2;Elevator;Energy Performance Certificate
1338;Mafra Periferia, Mafra;315.000;Apartment;2;1;100;122;Not available;Not available;Not available;Not available
1339;Pampilhosa, Mealhada;195.000;Apartment;3;2;123;142;1;1;Elevator;Energy Performance Certificate
1340;Ajuda, Lisboa;398.000;Apartment;2;1;Not available;Not available;Not available;Not available;Not available;Not available
1341;Pampilhosa, Mealhada;195.000;Apartment;3;3;132;151;1;0;Elevator;Energy Performance Certificate
1342;Paços de Brandão, Aveiro;160.000;Apartment;3;2;105;105;1;1;Elevator;Energy Performance Certificate
1343;Pampilhosa, Mealhada;175.000;Apartment;2;2;89;118;1;0;Elevator;Energy Performance Certificate
1344;Areeiro, Loulé;290.000;Apartment;3;2;115;125;Not available;Not available;Not available;Not available
1345;Pampilhosa, Mealhada;195.000;Apartment;3;2;121;142;1;0;Elevator;Energy Performance Certificate
1346;Alhos Vedros, Setúbal;139.000;Apartment;4;2;110;120;Not available;Not available;Not available;Not available
1347;Campo dos Leões, Santarém;150.000;Apartment;3;2;87;87;0;Not available;Not available;Not available
1348;Tomar (São João Baptista) e Santa Maria dos Olivais, Santarém;60.000;Apartment;4;1;81;81;Not available;Not available;Not available;Not available
1349;Povoa de Santa Iria  e Forte da Casa, Vila Franca , Vila Franca de Xira;390.000;Apartment;4;3;182;182;3;3;Elevator;Energy Performance Certificate
1350;Lumiar, Lisboa;249.000;Apartment;2;2;55;55;Not available;Not available;Not available;Not available
1351;Santa Maria Maior, Vila Real;120.000;Apartment;2;2;95;111;Not available;Not available;Not available;Not available
1352;ENTC - LIDL, Entroncamento;365.000;Duplex;3;2;132;132;1;3;Not available;Not available
1353;ENTC - LIDL, Entroncamento;325.000;Duplex;3;2;127;127;2;3;Not available;Not available
1354;Nossa Senhora de Fátima, Santarém;335.000;Duplex;3;2;127;127;1;3;Not available;Not available
1355;ENTC - LIDL, Entroncamento;350.000;Duplex;3;2;144;144;1;3;Not available;Not available
1356;ENTC - LIDL, Entroncamento;290.000;Apartment;3;2;137;137;1;2;Not available;Not available
1357;ENTC - LIDL, Entroncamento;290.000;Apartment;3;2;137;137;1;2;Not available;Not available
1358;Pombal, Leiria;205.000;Apartment;2;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1359;ENTC - LIDL, Entroncamento;270.000;Apartment;3;2;129;129;1;2;Not available;Not available
1360;Santa Marinha e São Pedro da Afurada, Porto;170.000;Apartments;0;1;34;56;1;1;Elevator;Not available
1361;Pombal, Leiria;272.500;Apartment;3;Not available;Not available;Not available;Not available;Not available;Not available;Not available
1362;ENTC - LIDL, Entroncamento;280.000;Apartment;3;2;129;129;1;2;Not available;Not available
1363;Pombal, Leiria;230.000;Apartment;2;2;105;137;1;0;Elevator;Energy Performance Certificate
1364;Pombal, Leiria;240.000;Apartment;2;2;101;180;1;0;Not available;Not available
1365;ENTC - LIDL, Entroncamento;285.000;Apartment;3;2;147;147;Not available;Not available;Not available;Not available
1366;Pombal, Leiria;275.000;Apartment;3;2;118;177;2;0;Elevator;Energy Performance Certificate
1367;ENTC - LIDL, Entroncamento;290.000;Apartment;3;2;147;147;Not available;Not available;Not available;Not available
1368;ENTC - LIDL, Entroncamento;280.000;Apartment;3;2;137;137;Not available;Not available;Not available;Not available
1369;ENTC - LIDL, Entroncamento;240.000;Apartment;3;2;129;129;Not available;Not available;Not available;Not available
1370;ENTC - LIDL, Entroncamento;270.000;Apartment;3;2;129;129;Not available;Not available;Not available;Not available
1371;Guia, Faro;Under Consultation;Apartment;2;2;87;104;Not available;Not available;Not available;Not available
1372;Ermesinde, Porto;167.500;Apartment;2;1;70;74;1;2;Elevator;Energy Performance Certificate
1373;Monte Gordo, Vila Real de Santo António;149.000;Apartment;1;1;43;45;Not available;Not available;Not available;Not available
1374;ENTC - LIDL, Entroncamento;275.000;Apartment;3;2;147;147;Not available;Not available;Not available;Not available
1375;Leiria, Pousos, Barreira e Cortes, Leiria;275.000;Duplex;3;3;160;201;2;4;Elevator;Energy Performance Certificate
1376;ENTC - LIDL, Entroncamento;280.000;Apartment;3;2;147;147;Not available;Not available;Not available;Not available
1377;Leiria, Pousos, Barreira e Cortes, Leiria;260.000;Apartment;3;3;122;172;2;3;Elevator;Energy Performance Certificate
1378;Leiria, Pousos, Barreira e Cortes, Leiria;257.000;Apartment;3;3;122;164;1;2;Elevator;Energy Performance Certificate
1379;Leiria, Pousos, Barreira e Cortes, Leiria;255.000;Apartment;3;3;122;164;1;1;Elevator;Energy Performance Certificate
1380;ENTC - LIDL, Entroncamento;260.000;Apartment;3;2;126;126;Not available;Not available;Not available;Not available
1381;ENTC - LIDL, Entroncamento;260.000;Apartment;3;2;126;126;Not available;Not available;Not available;Not available
1382;Alboi, Aveiro;235.000;Duplex;1;2;52;Not available;Not available;Not available;Not available;Not available
1383;Parada de Todeia, Porto;Under Consultation;Apartment;2;1;77;77;1;1;Not available;Not available
1384;Ramalde, Porto;206.000;Apartment;3;2;105;Not available;Not available;Not available;Not available;Not available
1385;ENTC - LIDL, Entroncamento;260.000;Apartment;3;2;129;Not available;Not available;Not available;Not available;Not available
1386;Abrantes (São Vicente e São João) e Alferrarede, Santarém;Under Consultation;Apartment;3;2;130;179;1;2;Not available;Not available
1387;Peniche, Peniche;180.000;Apartment;2;1;88;116;1;2;Elevator;Energy Performance Certificate
